11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.0133412765742276,0.13555571340424497,2.7757834738163534,"SpineBase","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.0023418125930352,0.3890826791510231,2.6129921133845087,"SpineMid","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.9855267880149556,0.6339990627603554,2.4386089331725005,"Neck","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.0206254487365385,0.7631058632086417,2.362585145982539,"Head","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.8306029956463321,0.5574103986032601,2.481231146743578,"ShoulderLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.7349217563589082,0.35171396095727625,2.6288157118705673,"ElbowLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.6841557617090548,0.13455072994033163,2.6837500268416865,"WristLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.6871976218592678,0.06515150050574192,2.7013429667459294,"HandLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.1373162291734782,0.5430982674372293,2.484170707603077,"ShoulderRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.1950732221196643,0.30924414877623346,2.657352902738611,"ElbowRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.2176040517708102,0.08511674859850593,2.6977537888031007,"WristRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.2114092276460149,0.03236164945871883,2.7094303725069677,"HandRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.938375773022364,0.13866812441175994,2.7429945708293184,"HipLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.8460780617891573,-0.13121193303883347,2.9113765723695133,"KneeLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.8233711620646103,-0.3834202050707606,3.1903815563897293,"AnkleLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.8143981127919322,-0.4873981475699571,3.1978973527093886,"FootLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.059619283326433,0.12856334007253525,2.729773320569368,"HipRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.0722050125153,-0.13095709490411167,2.9189865398563235,"KneeRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.1086483862737293,-0.3700269371891337,3.207073751345383,"AnkleRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.0949945790777382,-0.46134333286411916,3.105996054126052,"FootRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.990742708424084,0.5742458189601236,2.484620336983279,"SpineShoulder","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.6867373315414251,-0.006359869250241437,2.722104976007162,"HandTipLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,0.6610601457661869,0.07066873700256067,2.704962903144379,"ThumbLeft","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.1982656603800717,-0.0025015848621442118,2.7318585204481205,"HandTipRight","1.0"
11,"2020-09-02 11:19:01.600000",1,72057594037930183,1.2211143817600683,0.020803727889833454,2.6873059247603637,"ThumbRight","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.0224015638954624,0.1362812349029686,2.7773879970020294,"SpineBase","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.0114701196222833,0.3900009846732162,2.6146690182123082,"SpineMid","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.9947009266914275,0.6351298552947132,2.4403476154300687,"Neck","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.0295339203223153,0.7644435144905292,2.364961631684947,"Head","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.839739246549196,0.5584956218100079,2.483261974122953,"ShoulderLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.7449172641746044,0.3517008496194086,2.6309400086033246,"ElbowLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.6943196508598946,0.13434559890406414,2.6855069925441994,"WristLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.6975459588412464,0.06607781112880595,2.7026972416628148,"HandLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.1462774896797772,0.5439947783780538,2.485753845936693,"ShoulderRight","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.2043596753762904,0.3102043650799177,2.658802494853238,"ElbowRight","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.2270600702829608,0.08610091955790124,2.6993680154930773,"WristRight","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,1.2208196350451304,0.033195774034255,2.7112580670058954,"HandRight","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.9471996732289168,0.13940116902808175,2.7445722956289567,"HipLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.8560346116600775,-0.13187996069422614,2.914679292378549,"KneeLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.8331391412757704,-0.3832218426930249,3.193086624104733,"AnkleLeft","1.0"
11,"2020-09-02 11:19:01.700000",1,72057594037930183,0.8239761447457125,-0.48654259214937523,3.200042941437706,"FootLeft","1.0"
